playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Shohei Ohtani,LAA,130.1,3.18,1.09,156,9
Raisel Iglesias,LAA,70.0,2.57,0.93,103,7
Alex Cobb,LAA,93.1,3.76,1.26,98,8
Patrick Sandoval,LAA,87.0,3.62,1.21,94,3
Mike Mayers,LAA,75.0,3.84,1.29,90,5
José Suarez,LAA,98.1,3.75,1.23,85,8
Dylan Bundy,LAA,90.2,6.06,1.36,84,2
Steve Cishek,LAA,68.1,3.42,1.49,64,0
Griffin Canning,LAA,62.2,5.60,1.48,62,5
Junior Guerra,LAA,65.1,6.06,1.73,61,5
