playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Kevin Brown,LA,211.0,2.39,1.14,185,14
Hideo Nomo,LA,218.1,3.09,1.25,177,16
Odalis Perez,LA,185.1,4.52,1.28,141,12
Kaz Ishii,LA,147.0,3.86,1.56,140,9
Eric Gagne,LA,82.1,1.20,0.69,137,2
Guillermo Mota,LA,105.0,1.97,0.99,99,6
Wilson Alvarez,LA,95.0,2.37,1.08,82,6
Darren Dreifort,LA,60.1,4.03,1.38,67,4
Paul Shuey,LA,69.0,3.00,1.20,60,6
Tom Martin,LA,51.0,3.53,1.18,51,1
