playerFullName,teamAbbrev,atBats,AVG,OBP,SLG,OPS
Shawn Green,LA,611,.280,.355,.460,.815
Paul Lo Duca,LA,568,.273,.335,.377,.712
Adrian Beltré,LA,559,.240,.290,.424,.714
Cesar Izturis,LA,558,.251,.282,.315,.597
Alex Cora,LA,477,.249,.287,.338,.625
Jeromy Burnitz,LA,464,.239,.299,.487,.786
Robin Ventura,LA,392,.242,.340,.401,.741
Dave Roberts,LA,388,.250,.331,.307,.638
Jolbert Cabrera,LA,347,.282,.332,.438,.770
