playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Jake Peavy,CWS,219.0,3.37,1.10,194,11
Chris Sale,CWS,192.0,3.05,1.14,192,17
Francisco Liriano,CWS,156.2,5.34,1.47,167,6
Gavin Floyd,CWS,168.0,4.29,1.36,144,12
Philip Humber,CWS,102.0,6.44,1.54,85,5
Jose Quintana,CWS,136.1,3.76,1.35,81,6
Héctor Santiago,CWS,70.1,3.33,1.34,79,4
Nate Jones,CWS,71.2,2.39,1.38,65,8
Jesse Crain,CWS,48.0,2.44,1.08,60,2
Addison Reed,CWS,55.0,4.75,1.36,54,3
