playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Clayton Kershaw,LAD,204.1,2.91,1.18,212,13
Chad Billingsley,LAD,191.2,3.57,1.28,171,12
Ted Lilly,LAD,193.2,3.62,1.08,166,10
Hiroki Kuroda,LAD,196.1,3.39,1.16,159,11
Vicente Padilla,LAD,95.0,4.07,1.08,84,6
John Ely,LAD,100.0,5.49,1.45,76,4
Jonathan Broxton,LAD,62.1,4.04,1.48,73,5
Hung-Chih Kuo,LAD,60.0,1.20,0.78,73,3
Carlos Monasterios,LAD,88.1,4.38,1.45,52,3
Kenley Jansen,LAD,27.0,0.67,1.00,41,1
