playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Eric Milton,MIN,220.2,4.32,1.28,157,15
Rick Reed,MIN,202.1,4.05,1.20,142,12
Brad Radke,MIN,226.0,3.94,1.15,137,15
Joe Mays,MIN,233.2,3.16,1.15,123,17
Hector Carrasco,MIN,73.2,4.64,1.45,70,4
Eddie Guardado,MIN,66.2,3.51,1.05,67,7
Kyle Lohse,MIN,90.1,5.68,1.45,64,4
Todd Jones,MIN,68.0,4.24,1.71,54,5
Bob Wells,MIN,68.2,5.11,1.31,49,8
Jack Cressend,MIN,56.1,3.67,1.17,40,3
