playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Shane Bieber,CLE,200.0,2.88,1.04,198,13
Triston McKenzie,CLE,191.1,2.96,0.95,190,11
Cal Quantrill,CLE,186.1,3.38,1.21,128,15
Zach Plesac,CLE,131.2,4.31,1.32,100,3
Aaron Civale,CLE,97.0,4.92,1.19,98,5
Trevor Stephan,CLE,63.2,2.69,1.18,82,6
Emmanuel Clase,CLE,72.2,1.36,0.73,77,3
Sam Hentges,CLE,62.0,2.32,0.97,72,3
Eli Morgan,CLE,66.2,3.38,0.89,72,5
James Karinchak,CLE,39.0,2.08,1.10,62,2
