playerFullName,teamAbbrev,atBats,AVG,OBP,SLG,OPS
Brandon Crawford,SF,518,.253,.305,.403,.708
Joe Panik,SF,511,.288,.347,.421,.768
Denard Span,SF,497,.272,.329,.427,.756
Buster Posey,SF,494,.320,.400,.462,.862
Hunter Pence,SF,493,.260,.315,.385,.700
Brandon Belt,SF,382,.241,.355,.469,.824
Gorkys Hernández,SF,310,.255,.327,.326,.653
Nick Hundley,SF,287,.244,.272,.418,.690
Pablo Sandoval,SF,259,.220,.265,.367,.632
