playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Paul Wilson,CIN,166.2,4.64,1.44,93,8
Ryan Dempster,CIN,115.2,6.54,1.76,84,3
John Riedling,CIN,101.0,4.90,1.52,65,2
Danny Graves,CIN,169.0,5.33,1.45,60,4
Chris Reitsma,CIN,84.0,4.29,1.32,53,9
Jimmy Haynes,CIN,94.1,6.30,1.86,49,2
Aaron Harang,CIN,76.1,5.31,1.41,42,5
Brian Reith,CIN,61.1,4.11,1.58,39,2
John Bale,CIN,46.1,4.47,1.34,37,1
Todd Van Poppel,CIN,48.1,5.59,1.37,34,3
