playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Jake Arrieta,CHC,156.2,2.53,0.99,167,10
Travis Wood,CHC,173.2,5.03,1.53,146,8
Edwin Jackson,CHC,140.2,6.33,1.64,123,6
Carlos Villanueva,CHC,77.2,4.64,1.39,72,5
Pedro Strop,CHC,61.0,2.21,1.07,71,2
Jacob Turner,CHC,113.0,6.13,1.60,71,6
Justin Grimm,CHC,69.0,3.78,1.25,70,5
Héctor Rondón,CHC,63.1,2.42,1.06,63,4
Tsuyoshi Wada,CHC,69.1,3.25,1.24,57,4
Neil Ramírez,CHC,43.2,1.44,1.05,53,3
