playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Chris Carpenter,TOR,215.2,4.09,1.41,157,11
Kelvim Escobar,TOR,126.0,3.50,1.15,121,6
Esteban Loaiza,TOR,190.0,5.02,1.47,110,11
Roy Halladay,TOR,105.1,3.16,1.16,96,5
Dan Plesac,TOR,45.1,3.57,1.28,68,4
Paul Quantrill,TOR,83.0,3.04,1.18,58,11
Billy Koch,TOR,69.1,4.80,1.47,55,2
Steve Parris,TOR,105.2,4.60,1.58,49,4
Pedro Borbon Jr.,TOR,53.1,3.71,1.13,45,2
Bob File,TOR,74.1,3.27,1.16,38,5
