playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
John Lackey,LAA,217.2,3.56,1.26,190,13
Kelvim Escobar,LAA,189.1,3.61,1.28,147,11
Ervin Santana,LAA,204.0,4.28,1.23,141,16
Jered Weaver,LAA,123.0,2.56,1.03,105,11
Francisco Rodríguez,LAA,73.0,1.73,1.10,98,2
Scot Shields,LAA,87.2,2.87,1.07,84,7
Hector Carrasco,LAA,100.1,3.41,1.20,72,7
Kevin Gregg,LAA,78.1,4.14,1.39,71,3
Brendan Donnelly,LAA,64.0,3.94,1.34,53,6
Joe Saunders,LAA,70.2,4.71,1.42,51,7
