playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Hideo Nomo,LA,220.1,3.39,1.32,193,16
Odalis Perez,LA,222.1,3.00,0.99,155,15
Kaz Ishii,LA,154.0,4.27,1.58,143,14
Eric Gagne,LA,82.1,1.97,0.86,114,4
Andy Ashby,LA,181.2,3.91,1.34,107,9
Omar Daal,LA,161.1,3.90,1.21,105,11
Paul Shuey,LA,68.0,3.31,1.28,63,8
Kevin Brown,LA,63.2,4.81,1.43,58,3
Giovanni Carrara,LA,90.2,3.28,1.27,56,6
Paul Quantrill,LA,76.2,2.70,1.37,53,5
