playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Ervin Santana,LAA,219.0,3.49,1.12,214,16
Jered Weaver,LAA,176.2,4.33,1.28,152,11
John Lackey,LAA,163.1,3.75,1.23,130,12
Joe Saunders,LAA,198.0,3.41,1.21,103,17
Jon Garland,LAA,196.2,4.90,1.51,90,14
Francisco Rodríguez,LAA,68.1,2.24,1.29,77,2
Scot Shields,LAA,63.1,2.70,1.34,64,6
Justin Speier,LAA,68.0,5.03,1.41,56,2
Jose Arredondo,LAA,61.0,1.62,1.05,55,10
Darren Oliver,LAA,72.0,2.88,1.15,48,7
