playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Robbie Ray,TOR,193.1,2.84,1.04,248,13
José Berríos,TOR,192.0,3.52,1.06,204,12
Steven Matz,TOR,150.2,3.82,1.33,144,14
Hyun Jin Ryu,TOR,169.0,4.37,1.22,143,14
Alek Manoah,TOR,111.2,3.22,1.05,127,9
Ross Stripling,TOR,101.1,4.80,1.27,94,5
Jordan Romano,TOR,63.0,2.14,1.05,85,7
Trevor Richards,TOR,64.1,3.50,0.96,78,7
Tim Mayza,TOR,53.0,3.40,0.98,57,5
Trent Thornton,TOR,49.0,4.78,1.43,52,1
