playerFullName,teamAbbrev,atBats,AVG,OBP,SLG,OPS
Tony Batista,MON,606,.241,.272,.455,.727
Brad Wilkerson,MON,572,.255,.374,.498,.872
Endy Chavez,MON,502,.277,.318,.371,.689
Brian Schneider,MON,436,.257,.325,.399,.724
Jose Vidro,MON,412,.294,.367,.454,.821
Terrmel Sledge,MON,398,.269,.336,.462,.798
Juan Rivera,MON,391,.307,.364,.465,.829
Nick Johnson,MON,251,.251,.359,.398,.757
Jamey Carroll,MON,218,.289,.378,.372,.750
