playerFullName,teamAbbrev,atBats,AVG,OBP,SLG,OPS
Mark Grudzielanek,LA,617,.279,.335,.389,.724
Shawn Green,LA,610,.269,.367,.472,.839
Eric Karros,LA,584,.250,.321,.459,.780
Tom Goodwin,LA,528,.263,.346,.352,.698
Adrian Beltré,LA,510,.290,.360,.475,.835
Gary Sheffield,LA,501,.325,.438,.643,1.081
Alex Cora,LA,353,.238,.302,.357,.659
Todd Hundley,LA,299,.284,.375,.579,.954
Kevin Elster,LA,220,.227,.341,.455,.796
Chad Kreuter,LA,212,.264,.416,.410,.826
Bruce Aven,LA,168,.250,.284,.440,.724
