playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Chan Ho Park,LA,226.0,3.27,1.31,217,18
Kevin Brown,LA,230.0,2.58,0.99,216,13
Darren Dreifort,LA,192.2,4.16,1.36,164,12
Eric Gagne,LA,101.1,5.15,1.64,79,4
Matt Herges,LA,110.2,3.17,1.27,75,11
Ismael Valdez,LA,107.0,5.64,1.53,74,2
Antonio Osuna,LA,67.1,3.74,1.37,70,3
Carlos Perez,LA,144.0,5.56,1.56,64,5
Terry Adams,LA,84.1,3.52,1.41,56,6
Mike Fetters,LA,50.0,3.24,1.20,40,6
