playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Justin Verlander,DET,201.0,4.84,1.40,163,11
Armando Galarraga,DET,178.2,3.73,1.19,126,13
Nate Robertson,DET,168.2,6.35,1.66,108,7
Kenny Rogers,DET,173.2,5.70,1.63,82,9
Zach Miner,DET,118.0,4.27,1.39,62,8
Kyle Farnsworth,DET,60.1,4.48,1.52,61,2
Aquilino Lopez,DET,78.2,3.55,1.37,61,4
Bobby Seay,DET,56.1,4.47,1.49,58,1
Fernando Rodney,DET,40.1,4.91,1.59,49,0
Jeremy Bonderman,DET,71.1,4.29,1.56,44,3
