playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Gil Meche,KC,210.1,3.98,1.32,183,14
Zack Greinke,KC,202.1,3.47,1.28,183,13
Brian Bannister,KC,182.2,5.76,1.49,113,9
Luke Hochevar,KC,129.0,5.51,1.47,72,6
Kyle Davies,KC,113.0,4.06,1.45,71,9
Ramon E Ramirez,KC,71.2,2.64,1.23,70,3
Joakim Soria,KC,67.1,1.60,0.86,66,2
Ron Mahay,KC,64.2,3.48,1.39,49,5
Robinson Tejeda,KC,45.1,3.97,1.13,45,2
Joel Peralta,KC,52.2,5.98,1.33,38,1
