playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Ramon Ortiz,ANA,217.1,3.77,1.18,162,15
Jarrod Washburn,ANA,206.0,3.15,1.17,139,18
Kevin Appier,ANA,188.1,3.92,1.35,132,14
Aaron Sele,ANA,160.0,4.89,1.49,82,8
John Lackey,ANA,108.1,3.66,1.35,69,9
Troy Percival,ANA,56.1,1.92,1.12,68,4
Scott Schoeneweis,ANA,118.0,4.88,1.42,65,9
Brendan Donnelly,ANA,49.2,2.17,1.03,54,1
Ben Weber,ANA,78.0,2.54,1.18,43,7
Al Levine,ANA,63.2,4.24,1.49,40,4
