playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
C.J. Wilson,TEX,223.1,2.94,1.19,206,16
Colby Lewis,TEX,200.1,4.40,1.21,169,14
Derek Holland,TEX,198.0,3.95,1.35,162,16
Alexi Ogando,TEX,169.0,3.51,1.14,126,13
Matt Harrison,TEX,185.2,3.39,1.28,126,14
Koji Uehara,TEX,65.0,2.35,0.72,85,2
Mike Adams,TEX,73.2,1.47,0.79,74,5
Neftalí Feliz,TEX,62.1,2.74,1.16,54,2
Michael Gonzalez,TEX,53.1,4.39,1.35,51,2
Darren Oliver,TEX,51.0,2.29,1.14,44,5
