playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Max Scherzer,WSH,228.2,2.79,0.92,276,14
Gio Gonzalez,WSH,175.2,3.79,1.42,169,11
Jordan Zimmermann,WSH,201.2,3.66,1.20,164,13
Stephen Strasburg,WSH,127.1,3.46,1.11,155,11
Tanner Roark,WSH,111.0,4.38,1.31,70,4
Joe Ross,WSH,76.2,3.64,1.11,69,5
Drew Storen,WSH,55.0,3.44,1.11,67,2
Blake Treinen,WSH,67.2,3.86,1.39,65,2
Doug Fister,WSH,103.0,4.19,1.40,63,5
Jonathan Papelbon,WSH,63.1,2.13,1.03,56,4
