playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Kevin Millwood,TEX,198.2,3.67,1.34,123,13
Scott Feldman,TEX,189.2,4.08,1.28,113,17
Derek Holland,TEX,138.1,6.12,1.50,107,8
C.J. Wilson,TEX,73.2,2.81,1.33,84,5
Brandon McCarthy,TEX,97.1,4.62,1.36,65,7
Tommy Hunter,TEX,112.0,4.10,1.30,64,9
Frank Francisco,TEX,49.1,3.83,1.11,57,2
Darren O'Day,TEX,58.2,1.84,1.01,56,2
Dustin Nippert,TEX,69.2,3.88,1.33,54,5
Jason Grilli,TEX,45.2,5.32,1.69,49,2
