playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Jeff Francis,COL,183.2,5.68,1.62,128,14
Byung-Hyun Kim,COL,148.0,4.86,1.53,115,5
Jamey Wright,COL,171.1,5.46,1.65,101,8
Brian Fuentes,COL,74.1,2.91,1.25,91,2
Jason Jennings,COL,122.0,5.02,1.57,75,6
Sun-Woo Kim,COL,82.2,4.90,1.43,55,6
Mike DeJean,COL,62.1,4.48,1.48,52,5
Marcos Carvajal,COL,53.0,5.09,1.38,47,0
David Cortes,COL,52.2,4.10,1.14,36,2
Scott Dohmann,COL,31.0,6.10,1.68,35,2
