playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Rick Porcello,BOS,172.0,4.92,1.36,149,9
Wade Miley,BOS,193.2,4.46,1.37,147,11
Joe Kelly,BOS,134.1,4.82,1.44,110,10
Clay Buchholz,BOS,113.1,3.26,1.21,107,7
Eduardo Rodriguez,BOS,121.2,3.85,1.29,98,10
Junichi Tazawa,BOS,58.2,4.14,1.33,56,2
Robbie Ross Jr.,BOS,60.2,3.86,1.30,53,0
Alexi Ogando,BOS,65.1,3.99,1.33,53,3
Steven Wright,BOS,72.2,4.09,1.29,52,5
Henry Owens,BOS,63.0,4.57,1.37,50,4
