playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Nick Pivetta,BOS,179.2,4.56,1.38,175,10
Rich Hill,BOS,124.1,4.27,1.30,109,8
Michael Wacha,BOS,127.1,3.32,1.12,104,11
Nathan Eovaldi,BOS,109.1,3.87,1.23,103,6
Garrett Whitlock,BOS,78.1,3.45,1.02,82,4
Kutter Crawford,BOS,77.1,5.47,1.42,77,3
John Schreiber,BOS,65.0,2.22,0.98,74,4
Ryan Brasier,BOS,62.1,5.78,1.30,64,0
Tanner Houck,BOS,60.0,3.15,1.18,56,5
Brayan Bello,BOS,57.1,4.71,1.78,55,2
