playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Dontrelle Willis,FLA,205.1,5.17,1.60,146,10
Scott Olsen,FLA,176.2,5.81,1.76,133,10
Byung-Hyun Kim,FLA,118.1,6.08,1.68,107,10
Kevin Gregg,FLA,84.0,3.54,1.23,87,0
Rick Van Den Hurk,FLA,81.2,6.83,1.74,82,4
Sergio Mitre,FLA,149.0,4.65,1.48,80,5
Justin Miller,FLA,61.2,3.65,1.25,74,5
Matt Lindstrom,FLA,67.0,3.09,1.30,62,3
Armando Benitez,FLA,50.1,5.36,1.55,57,2
Renyel Pinto,FLA,58.2,3.68,1.31,56,2
