playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Carlos Martinez,STL,205.0,3.64,1.22,217,12
Michael Wacha,STL,165.2,4.13,1.36,158,12
Lance Lynn,STL,186.1,3.43,1.23,153,11
Adam Wainwright,STL,123.1,5.11,1.50,96,12
Trevor Rosenthal,STL,47.2,3.40,1.20,76,3
Juan Nicasio,STL,72.1,2.61,1.08,72,5
Luke Weaver,STL,60.1,3.88,1.26,72,7
Tyler Lyons,STL,54.0,2.83,1.09,68,4
Brett Cecil,STL,67.1,3.88,1.23,66,2
Seunghwan Oh,STL,59.1,4.10,1.40,54,1
