playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Chris Sale,BOS,214.1,2.90,0.97,308,17
Rick Porcello,BOS,203.1,4.65,1.40,181,11
Drew Pomeranz,BOS,173.2,3.32,1.35,174,17
Eduardo Rodriguez,BOS,137.1,4.19,1.28,150,6
Craig Kimbrel,BOS,69.0,1.43,0.68,126,5
Matt Barnes,BOS,69.2,3.88,1.22,83,7
Doug Fister,BOS,90.1,4.88,1.38,83,5
David Price,BOS,74.2,3.38,1.19,76,6
Addison Reed,BOS,76.0,2.84,1.05,76,2
Heath Hembree,BOS,62.0,3.63,1.45,70,2
