playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Oliver Pérez,PIT,196.0,2.98,1.15,239,12
Kip Wells,PIT,138.1,4.55,1.53,116,5
Ryan Vogelsong,PIT,133.0,6.50,1.62,92,6
Josh Fogg,PIT,178.1,4.64,1.45,82,11
John Grabow,PIT,61.2,5.11,1.77,64,2
Salomon Torres,PIT,92.0,2.64,1.18,62,7
Michael Gonzalez,PIT,43.1,1.25,0.88,55,3
Brian Meadows,PIT,78.0,3.58,1.22,46,2
Jose Mesa,PIT,69.1,3.25,1.41,37,5
Dave Williams,PIT,38.2,4.42,1.14,33,2
