playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Ryan Dempster,CHC,206.2,2.96,1.21,187,17
Ted Lilly,CHC,204.2,4.09,1.23,184,17
Rich Harden,CHC,148.0,2.07,1.06,181,10
Carlos Zambrano,CHC,188.2,3.91,1.29,130,14
Carlos Marmol,CHC,87.1,2.68,0.93,114,2
Jason Marquis,CHC,167.0,4.53,1.45,91,11
Kerry Wood,CHC,66.1,3.26,1.09,84,5
Chad Gaudin,CHC,90.0,4.40,1.32,71,9
Bob Howry,CHC,70.2,5.35,1.46,59,7
Sean Marshall,CHC,65.1,3.86,1.27,58,3
