playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Garrett Crochet,CWS,146.0,3.58,1.07,209,6
Chris Flexen,CWS,160.0,4.95,1.52,123,3
Jonathan Cannon,CWS,124.1,4.49,1.33,91,5
Michael Soroka,CWS,79.2,4.74,1.38,84,0
Enyel De Los Santos,CWS,64.0,5.20,1.41,66,1
Justin Anderson,CWS,53.1,4.39,1.50,57,1
Jared Shuster,CWS,73.1,4.30,1.46,56,2
Chad Kuhl,CWS,53.1,5.06,1.52,54,0
Davis Martin,CWS,50.0,4.32,1.46,47,0
Steven Wilson,CWS,34.2,5.71,1.59,34,1
