playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
John Patterson,WSH,198.1,3.13,1.19,185,9
Esteban Loaiza,WSH,217.0,3.77,1.30,173,12
Livan Hernandez,WSH,246.1,3.98,1.43,147,15
Hector Carrasco,WSH,88.1,2.04,1.10,75,5
Chad Cordero,WSH,74.1,1.82,0.97,61,2
Tony Armas,WSH,101.1,4.97,1.52,59,7
Gary Majewski,WSH,86.0,2.93,1.36,50,4
Ryan Drese,WSH,129.1,5.78,1.61,46,7
Luis Ayala,WSH,71.0,2.66,1.25,40,8
John Halama,WSH,65.0,5.68,1.48,37,1
