playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Bud Norris,HOU,168.1,4.65,1.37,165,7
Lucas Harrell,HOU,193.2,3.76,1.36,140,11
Jordan Lyles,HOU,141.1,5.09,1.42,99,5
Fernando Rodriguez Jr.,HOU,70.1,5.37,1.45,78,2
Wesley Wright,HOU,52.1,3.27,1.18,54,2
Wilton Lopez,HOU,66.1,2.17,1.04,54,6
Rhiner Cruz,HOU,55.0,6.05,1.71,46,1
Fernando Abad,HOU,46.0,5.09,1.65,38,0
Dallas Keuchel,HOU,85.1,5.27,1.55,38,3
Xavier Cedeño,HOU,31.0,3.77,1.42,36,0
