playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
John Lackey,ANA,204.0,4.63,1.42,151,10
Jarrod Washburn,ANA,207.1,4.43,1.25,118,10
Scot Shields,ANA,148.1,2.85,1.19,111,5
Francisco Rodríguez,ANA,86.0,3.03,0.99,95,8
Ramon Ortiz,ANA,180.0,5.20,1.51,94,16
Brendan Donnelly,ANA,74.0,1.58,1.07,79,2
Aaron Sele,ANA,121.2,5.77,1.59,53,7
Troy Percival,ANA,49.1,3.47,1.14,48,0
Ben Weber,ANA,80.1,2.69,1.32,46,5
Gary Glover,ANA,62.2,4.74,1.58,37,2
