playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Ryan Rupe,TB,143.1,6.59,1.46,123,5
Paul Wilson,TB,151.1,4.88,1.43,119,8
Tanyon Sturtze,TB,195.1,4.42,1.43,110,11
Bryan Rekar,TB,140.2,5.89,1.51,87,3
Joe Kennedy,TB,117.2,4.44,1.33,78,7
Nick Bierbrodt,TB,84.1,5.55,1.65,73,5
Doug Creek,TB,62.2,4.31,1.60,66,2
Esteban Yan,TB,62.1,3.90,1.20,64,4
Victor Zambrano,TB,51.1,3.16,1.09,58,6
Travis Phelps,TB,62.0,3.48,1.24,54,2
