playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Triston McKenzie,CLE,120.0,4.95,1.18,136,5
Shane Bieber,CLE,96.2,3.17,1.21,134,7
Cal Quantrill,CLE,149.2,2.89,1.18,121,8
Zach Plesac,CLE,142.2,4.67,1.20,100,10
Aaron Civale,CLE,124.1,3.84,1.12,99,12
Eli Morgan,CLE,89.1,5.34,1.25,81,5
James Karinchak,CLE,55.1,4.07,1.21,78,7
Trevor Stephan,CLE,63.1,4.41,1.41,75,3
Emmanuel Clase,CLE,69.2,1.29,0.96,74,4
Bryan Shaw,CLE,77.1,3.49,1.38,71,6
