playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Gerrit Cole,NYY,181.1,3.23,1.06,243,16
Jordan Montgomery,NYY,157.1,3.83,1.28,162,6
Andrew Heaney,NYY,129.2,5.83,1.32,150,8
Jameson Taillon,NYY,144.1,4.30,1.21,140,8
Nestor Cortes,NYY,93.0,2.90,1.08,103,2
Chad Green,NYY,83.2,3.12,0.88,99,10
Domingo Germán,NYY,98.1,4.58,1.18,98,4
Aroldis Chapman,NYY,56.1,3.36,1.31,97,6
Corey Kluber,NYY,80.0,3.83,1.34,82,5
Lucas Luetge,NYY,72.1,2.74,1.13,78,4
