playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
James Shields,SD,202.1,3.91,1.33,216,13
Tyson Ross,SD,196.0,3.26,1.31,212,10
Ian Kennedy,SD,168.1,4.28,1.30,174,9
Andrew Cashner,SD,184.2,4.34,1.44,165,6
Craig Kimbrel,SD,59.1,2.58,1.04,87,4
Bud Norris,SD,83.0,6.72,1.58,71,3
Odrisamer Despaigne,SD,125.2,5.80,1.38,69,5
Joaquín Benoit,SD,65.1,2.34,0.90,63,6
Shawn Kelley,SD,51.1,2.45,1.09,63,2
Kevin Quackenbush,SD,58.1,4.01,1.23,58,3
