playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Javier Vazquez,MON,230.1,3.91,1.27,179,10
Bartolo Colon,MON,233.1,2.93,1.24,149,20
Tony Armas,MON,164.1,4.44,1.38,131,12
Tomo Ohka,MON,192.2,3.18,1.24,118,13
Britt Reames,MON,68.0,5.03,1.59,76,1
Masato Yoshii,MON,131.1,4.11,1.33,74,4
Scott Stewart,MON,64.0,3.09,1.11,67,4
Jim Brower,MON,80.1,4.37,1.36,57,3
Joey Eischen,MON,53.2,1.34,1.14,51,6
Matt Herges,MON,64.2,4.04,1.64,50,2
