playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Gerrit Cole,NYY,73.0,2.84,0.96,94,7
Jordan Montgomery,NYY,44.0,5.11,1.30,47,2
Masahiro Tanaka,NYY,48.0,3.56,1.17,44,3
J.A. Happ,NYY,49.1,3.47,1.05,42,2
Deivi García,NYY,34.1,4.98,1.19,33,3
Chad Green,NYY,25.2,3.51,0.82,32,3
James Paxton,NYY,20.1,6.64,1.48,26,1
Michael King,NYY,26.2,7.76,1.54,26,1
Adam Ottavino,NYY,18.1,5.89,1.58,25,2
Jonathan Loáisiga,NYY,23.0,3.52,1.22,22,3
