playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Johnny Cueto,CIN,243.2,2.25,0.96,242,20
Mike Leake,CIN,214.1,3.70,1.25,164,11
Alfredo Simon,CIN,196.1,3.44,1.21,127,15
Homer Bailey,CIN,145.2,3.71,1.23,124,9
Aroldis Chapman,CIN,54.0,2.00,0.83,106,0
J.J. Hoover,CIN,62.2,4.88,1.39,75,1
Mat Latos,CIN,102.1,3.25,1.15,74,5
Tony Cingrani,CIN,63.1,4.55,1.53,61,2
Sam LeCure,CIN,56.2,3.81,1.52,48,1
Logan Ondrusek,CIN,41.0,5.49,1.61,42,3
