playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Erik Bedard,BAL,196.1,3.76,1.35,171,15
Daniel Cabrera,BAL,148.0,4.74,1.58,157,9
Rodrigo Lopez,BAL,189.0,5.90,1.55,136,9
Adam Loewen,BAL,112.1,5.37,1.54,98,6
Kris Benson,BAL,183.0,4.82,1.40,88,11
Bruce Chen,BAL,98.2,6.93,1.74,70,0
Chris Ray,BAL,66.0,2.73,1.09,51,4
Russ Ortiz,BAL,63.0,8.14,2.00,44,0
Chris Britton,BAL,53.2,3.35,1.17,41,0
LaTroy Hawkins,BAL,60.1,4.48,1.46,27,3
