playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Josh Beckett,FLA,156.2,3.79,1.22,152,9
Dontrelle Willis,FLA,197.0,4.02,1.38,139,10
Carl Pavano,FLA,222.1,3.00,1.17,139,18
A.J. Burnett,FLA,120.0,3.68,1.17,113,7
Guillermo Mota,FLA,96.2,3.07,1.16,85,9
Ismael Valdez,FLA,170.0,5.19,1.48,67,14
Armando Benitez,FLA,69.2,1.29,0.82,62,2
David Weathers,FLA,82.1,4.15,1.46,61,7
Billy Koch,FLA,49.0,4.41,1.65,50,2
Rudy Seanez,FLA,46.0,3.33,1.26,46,3
