playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Aaron Nola,PHI,71.1,3.28,1.08,96,5
Zach Eflin,PHI,59.0,3.97,1.27,70,4
Zack Wheeler,PHI,71.0,2.92,1.17,53,4
Vince Velasquez,PHI,34.0,5.56,1.56,46,1
Jake Arrieta,PHI,44.1,5.08,1.51,32,4
David Phelps,PHI,20.2,6.53,1.16,31,2
Héctor Neris,PHI,21.2,4.57,1.71,27,2
Tommy Hunter,PHI,24.2,4.01,1.14,25,0
Blake Parker,PHI,16.0,2.81,1.31,25,3
Brandon Workman,PHI,19.2,5.95,2.24,23,1
