playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Tarik Skubal,DET,149.1,4.34,1.26,164,8
Casey Mize,DET,150.1,3.71,1.14,118,7
Tyler Alexander,DET,106.1,3.81,1.26,87,2
Gregory Soto,DET,63.2,3.39,1.35,76,6
Michael Fulmer,DET,69.2,2.97,1.28,73,5
José Ureña,DET,100.2,5.81,1.60,67,4
Matthew Boyd,DET,78.2,3.89,1.27,67,3
Kyle Funkhouser,DET,68.1,3.42,1.40,63,7
José Cisnero,DET,61.2,3.65,1.33,62,4
Wily Peralta,DET,93.2,3.07,1.33,58,4
