playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Adam Wainwright,STL,241.2,2.94,1.07,219,19
Lance Lynn,STL,201.2,3.97,1.31,198,15
Shelby Miller,STL,173.1,3.06,1.21,169,15
Trevor Rosenthal,STL,75.1,2.63,1.10,108,2
Joe Kelly,STL,124.0,2.69,1.35,79,10
Michael Wacha,STL,64.2,2.78,1.10,65,4
John Axford,STL,65.0,4.02,1.52,65,7
Kevin Siegrist,STL,39.2,0.45,0.88,50,3
Edward Mujica,STL,64.2,2.78,1.01,46,2
Jake Westbrook,STL,116.2,4.63,1.56,44,7
