playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Scott Schoeneweis,ANA,170.0,5.45,1.47,78,7
Ramon Ortiz,ANA,111.1,5.09,1.36,73,8
Shigetoshi Hasegawa,ANA,95.2,3.48,1.44,59,10
Troy Percival,ANA,50.0,4.50,1.44,49,5
Jarrod Washburn,ANA,84.1,3.74,1.20,49,7
Lou Pote,ANA,50.1,3.40,1.37,44,1
Mike Fyhrie,ANA,52.2,2.39,1.31,43,0
Al Levine,ANA,95.1,3.87,1.54,42,3
Mike Holtz,ANA,41.0,5.05,1.34,40,3
Scott Karl,ANA,87.1,7.42,1.96,38,4
