playerFullName,teamAbbrev,atBats,AVG,OBP,SLG,OPS
Darin Erstad,ANA,676,.355,.409,.541,.950
Garret Anderson,ANA,647,.286,.307,.519,.826
Mo Vaughn,ANA,614,.272,.365,.498,.863
Adam Kennedy,ANA,598,.266,.300,.403,.703
Tim Salmon,ANA,568,.290,.404,.540,.944
Troy Glaus,ANA,563,.284,.404,.604,1.008
Bengie Molina,ANA,473,.281,.318,.421,.739
Ron Gant,ANA,425,.249,.335,.492,.827
Kevin Stocker,ANA,343,.219,.326,.318,.644
Benji Gil,ANA,301,.239,.317,.352,.669
Scott Spiezio,ANA,297,.242,.334,.465,.799
