playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Ubaldo Jiménez,COL,221.2,2.88,1.15,214,19
Jason Hammel,COL,177.2,4.81,1.40,141,10
Jhoulys Chacín,COL,137.1,3.28,1.27,138,9
Jorge De La Rosa,COL,121.2,4.22,1.32,113,8
Matt Belisle,COL,92.0,2.93,1.09,91,7
Rafael Betancourt,COL,62.1,3.61,0.96,89,5
Octavio Dotel,COL,64.0,4.08,1.31,75,3
Jeff Francis,COL,104.1,5.00,1.36,67,4
Esmil Rogers,COL,72.0,6.13,1.67,66,2
Aaron Cook,COL,127.2,5.08,1.56,62,6
