playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Hyun Jin Ryu,TOR,67.0,2.69,1.15,72,5
Robbie Ray,TOR,51.2,6.62,1.90,68,2
Taijuan Walker,TOR,53.1,2.70,1.16,50,4
Tanner Roark,TOR,47.2,6.80,1.74,41,2
Ross Stripling,TOR,49.1,5.84,1.50,40,3
Chase Anderson,TOR,33.2,7.22,1.63,38,1
Rafael Dolis,TOR,24.0,1.50,1.25,31,2
Shun Yamaguchi,TOR,25.2,8.06,1.75,26,2
Matt Shoemaker,TOR,28.2,4.71,1.08,26,0
Thomas Hatch,TOR,26.1,2.73,1.18,23,3
