playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Jose Contreras,CWS,204.2,3.61,1.23,154,15
Mark Buehrle,CWS,236.2,3.12,1.18,149,16
Freddy Garcia,CWS,228.0,3.87,1.25,146,14
Jon Garland,CWS,221.0,3.50,1.17,115,18
Orlando Hernandez,CWS,128.1,5.12,1.46,91,9
Neal Cotts,CWS,60.1,1.94,1.11,58,4
Cliff Politte,CWS,67.1,2.00,0.94,57,7
Damaso Marte,CWS,45.1,3.77,1.72,54,3
Bobby Jenks,CWS,39.1,2.75,1.25,50,1
Brandon McCarthy,CWS,67.0,4.03,1.18,48,3
