playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Tim Lincecum,SF,212.1,3.43,1.27,231,16
Jonathan Sánchez,SF,193.1,3.07,1.23,205,13
Matt Cain,SF,223.1,3.14,1.08,177,13
Barry Zito,SF,199.1,4.15,1.34,150,9
Brian Wilson,SF,74.2,1.81,1.18,93,3
Madison Bumgarner,SF,111.0,3.00,1.31,86,7
Sergio Romo,SF,62.0,2.18,0.97,70,5
Santiago Casilla,SF,55.1,1.95,1.19,56,7
Ramon E Ramirez,SF,69.1,2.99,1.14,46,1
Jeremy Affeldt,SF,50.0,4.14,1.60,44,4
