playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Roger Clemens,NYY,180.0,4.35,1.31,192,13
Mike Mussina,NYY,215.2,4.05,1.19,182,18
David Wells,NYY,206.1,3.75,1.24,137,19
Jeff Weaver,NYY,199.2,3.52,1.21,132,11
Orlando Hernandez,NYY,146.0,3.64,1.14,113,8
Andy Pettitte,NYY,134.2,3.27,1.31,97,13
Steve Karsay,NYY,88.1,3.26,1.32,65,6
Ramiro Mendoza,NYY,91.2,3.44,1.29,61,8
Mike Stanton,NYY,78.0,3.00,1.29,44,7
Mariano Rivera,NYY,46.0,2.74,1.00,41,1
