playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
José Fernández,MIA,182.1,2.86,1.12,253,16
Tom Koehler,MIA,176.2,4.33,1.47,147,9
Adam Conley,MIA,133.1,3.85,1.40,124,8
David Phelps,MIA,86.2,2.28,1.14,114,7
Kyle Barraclough,MIA,72.2,2.85,1.22,113,6
Andrew Cashner,MIA,132.0,5.25,1.53,112,5
Wei-Yin Chen,MIA,123.1,4.96,1.28,100,5
Colin Rea,MIA,102.2,4.82,1.42,80,5
Fernando Rodney,MIA,65.1,3.44,1.39,74,2
AJ Ramos,MIA,64.0,2.81,1.36,73,1
