playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Randy Johnson,AZ,248.2,2.64,1.12,347,19
Curt Schilling,AZ,210.1,3.81,1.18,168,11
Byung-Hyun Kim,AZ,70.2,4.46,1.39,111,6
Brian Anderson,AZ,213.1,4.05,1.24,104,11
Armando Reynoso,AZ,170.2,5.27,1.35,89,11
Todd Stottlemyre,AZ,95.1,4.91,1.41,76,9
Greg Swindell,AZ,76.0,3.20,1.20,64,2
Russ Springer,AZ,62.0,5.08,1.56,59,2
Mike Morgan,AZ,101.2,4.87,1.60,56,5
Matt Mantei,AZ,45.1,4.57,1.46,53,1
