playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Dylan Cease,SD,168.0,4.55,1.33,215,8
Nick Pivetta,SD,181.2,2.87,0.99,190,13
JP Sears,SD,135.2,5.04,1.32,117,9
Jeremiah Estrada,SD,73.0,3.45,1.16,108,4
Mason Miller,SD,61.2,2.63,0.91,104,1
Randy Vásquez,SD,133.2,3.84,1.32,78,6
Michael King,SD,73.1,3.44,1.20,76,5
Robert Suarez,SD,69.2,2.97,0.90,75,4
Jason Adam,SD,65.1,1.93,1.15,70,8
Adrian Morejon,SD,73.2,2.08,0.90,70,13
