playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Chris Sale,CWS,174.0,2.17,0.97,208,12
Jose Quintana,CWS,200.1,3.32,1.24,178,9
John Danks,CWS,193.2,4.74,1.44,129,11
Hector Noesí,CWS,172.1,4.75,1.37,123,8
Scott Carroll,CWS,129.1,4.80,1.48,64,5
Daniel Webb,CWS,67.2,3.99,1.49,58,6
Jake Petricka,CWS,73.0,2.96,1.37,55,1
André Rienzo,CWS,64.2,6.82,1.78,51,4
Ronald Belisario,CWS,66.1,5.56,1.45,47,4
Zach Putnam,CWS,54.2,1.98,1.08,46,5
