playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Zack Wheeler,PHI,213.1,2.78,1.01,247,14
Aaron Nola,PHI,180.2,4.63,1.13,223,9
Kyle Gibson,PHI,182.0,3.71,1.22,155,10
Ranger Suárez,PHI,106.0,1.36,1.00,107,8
Zach Eflin,PHI,105.2,4.17,1.25,99,4
Héctor Neris,PHI,74.1,3.63,1.17,98,4
José Alvarado,PHI,55.2,4.20,1.60,68,7
Matt Moore,PHI,73.0,6.29,1.59,63,2
Ian Kennedy,PHI,56.1,3.20,1.10,62,3
Connor Brogdon,PHI,57.2,3.43,1.13,50,5
