playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Chris Sale,ATL,177.2,2.38,1.01,225,18
Charlie Morton,ATL,165.1,4.19,1.32,167,8
Max Fried,ATL,174.1,3.25,1.16,166,11
Reynaldo López,ATL,135.2,1.99,1.11,148,8
Spencer Schwellenbach,ATL,123.2,3.35,1.04,127,8
Joe Jiménez,ATL,68.2,2.62,0.99,82,1
Dylan Lee,ATL,59.2,2.11,1.11,76,4
Grant Holmes,ATL,68.1,3.56,1.19,70,2
Aaron Bummer,ATL,55.1,3.58,1.43,69,4
Raisel Iglesias,ATL,69.1,1.95,0.74,68,6
