playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Chris Archer,TB,212.0,3.23,1.14,252,12
Jake Odorizzi,TB,169.1,3.35,1.15,150,9
Nate Karns,TB,147.0,3.67,1.28,145,7
Erasmo Ramírez,TB,163.1,3.75,1.13,126,11
Alex Colomé,TB,109.2,3.94,1.30,88,8
Drew Smyly,TB,66.2,3.11,1.17,77,5
Brad Boxberger,TB,63.0,3.71,1.37,74,4
Steve Geltz,TB,67.1,3.74,1.05,61,2
Matt Andriese,TB,65.2,4.11,1.32,49,3
Jake McGee,TB,37.1,2.41,0.94,48,1
