playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Corbin Burnes,MIL,202.0,2.94,0.97,243,12
Brandon Woodruff,MIL,153.1,3.05,1.07,190,13
Eric Lauer,MIL,158.2,3.69,1.22,157,11
Aaron Ashby,MIL,107.1,4.44,1.43,126,2
Devin Williams,MIL,60.2,1.93,1.01,96,6
Freddy Peralta,MIL,78.0,3.58,1.04,86,4
Taylor Rogers,MIL,64.1,4.76,1.18,84,4
Matt Bush,MIL,59.2,3.47,1.02,74,2
Adrian Houser,MIL,102.2,4.73,1.46,69,6
Brad Boxberger,MIL,64.0,2.95,1.23,68,4
