playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
John Smoltz,ATL,205.2,3.11,1.18,197,14
Tim Hudson,ATL,224.1,3.33,1.22,132,16
Chuck James,ATL,161.1,4.24,1.38,116,11
Buddy Carlyle,ATL,107.0,5.21,1.39,74,8
Rafael Soriano,ATL,72.0,3.00,0.86,70,3
Tyler Yates,ATL,66.0,5.18,1.44,69,2
Peter Moylan,ATL,90.0,1.80,1.07,63,5
Oscar Villarreal,ATL,76.1,4.24,1.40,58,2
Ron Mahay,ATL,67.0,2.55,1.33,55,3
Octavio Dotel,ATL,30.2,4.11,1.34,41,2
